lng1,lat1,lng2,lat2,id1,id2
-121.286466,37.960555,-121.286201,37.959579,060770001001,060770001002
-121.286201,37.959579,-121.285934,37.958601,060770001001,060770001002
-121.285934,37.958601,-121.285667,37.957622,060770001001,060770001002
-121.285667,37.957622,-121.285385,37.956581,060770001001,060770001002
-121.285385,37.956581,-121.285104,37.955535,060770001001,060770001002
-121.285104,37.955535,-121.28485,37.954621,060770001001,060770001002
-121.28485,37.954621,-121.284644,37.953853,060770001001,060770001002
-121.284644,37.953853,-121.284566,37.953589,060770001001,060770001002
-121.284566,37.953589,-121.284529,37.953476,060770001001,060770001002
-121.284529,37.953476,-121.284294,37.952603,060770001001,060770001002
-121.284294,37.952603,-121.284134,37.952027,060770001001,060770001002
-121.284134,37.952027,-121.284036,37.951627,060770001001,060770001002
-121.284036,37.951627,-121.283935,37.951257,060770001001,060770001002
-121.283935,37.951257,-121.283859,37.950976,060770001001,060770001002
-121.283859,37.950976,-121.283772,37.950653,060770001001,060770001002
-121.283772,37.950653,-121.282706,37.950832,060770001001,060770001003
-121.282706,37.950832,-121.282469,37.950875,060770001001,060770001003
-121.282469,37.950875,-121.281494,37.951041,060770001001,060770001003
-121.281494,37.951041,-121.281176,37.951113,060770001001,060770001003
-121.281176,37.951113,-121.279865,37.951311,060770001001,060770001003
-121.279865,37.951311,-121.278834,37.951487,060770001001,060770001003
-121.278834,37.951487,-121.278565,37.951537,060770001001,060770001003
-121.278565,37.951537,-121.277476,37.951724,060770001001,060770001003
-121.283772,37.950653,,,060770001001,060770001004
-121.279946,37.961659,-121.281264,37.961432,060770001001,060770004021
-121.281264,37.961432,-121.282557,37.961212,060770001001,060770004021
-121.282557,37.961212,-121.283871,37.960993,060770001001,060770004021
-121.283871,37.960993,-121.285166,37.960777,060770001001,060770004021
-121.285166,37.960777,-121.286466,37.960555,060770001001,060770004022
-121.279946,37.961659,,,060770001001,060770005001
-121.278376,37.954633,-121.278451,37.955712,060770001001,060770005002
-121.278451,37.955712,-121.278735,37.95671,060770001001,060770005002
-121.278735,37.95671,-121.279025,37.957658,060770001001,060770005002
-121.279025,37.957658,-121.279281,37.958707,060770001001,060770005002
-121.279281,37.958707,-121.27957,37.959671,060770001001,060770005002
-121.27957,37.959671,-121.279762,37.960665,060770001001,060770005002
-121.279762,37.960665,-121.279946,37.961659,060770001001,060770005002
-121.277476,37.951724,-121.277688,37.952043,060770001001,060770006001
-121.277688,37.952043,-121.277872,37.95232,060770001001,060770006001
-121.277872,37.95232,-121.278076,37.952507,060770001001,060770006001
-121.278076,37.952507,-121.278219,37.952624,060770001001,060770006001
-121.278219,37.952624,-121.278329,37.953619,060770001001,060770006001
-121.278329,37.953619,-121.278376,37.954633,060770001001,060770006001
-121.283772,37.950653,-121.283859,37.950976,060770001002,060770001001
-121.283859,37.950976,-121.283935,37.951257,060770001002,060770001001
-121.283935,37.951257,-121.284036,37.951627,060770001002,060770001001
-121.284036,37.951627,-121.284134,37.952027,060770001002,060770001001
-121.284134,37.952027,-121.284294,37.952603,060770001002,060770001001
-121.284294,37.952603,-121.284529,37.953476,060770001002,060770001001
-121.284529,37.953476,-121.284566,37.953589,060770001002,060770001001
-121.284566,37.953589,-121.284644,37.953853,060770001002,060770001001
-121.284644,37.953853,-121.28485,37.954621,060770001002,060770001001
-121.28485,37.954621,-121.285104,37.955535,060770001002,060770001001
-121.285104,37.955535,-121.285385,37.956581,060770001002,060770001001
-121.285385,37.956581,-121.285667,37.957622,060770001002,060770001001
-121.285667,37.957622,-121.285934,37.958601,060770001002,060770001001
-121.285934,37.958601,-121.286201,37.959579,060770001002,060770001001
-121.286201,37.959579,-121.286466,37.960555,060770001002,060770001001
-121.283772,37.950653,,,060770001002,060770001003
-121.288998,37.949795,-121.288309,37.949884,060770001002,060770001004
-121.288309,37.949884,-121.28769,37.94999,060770001002,060770001004
-121.28769,37.94999,-121.28639,37.950209,060770001002,060770001004
-121.28639,37.950209,-121.285212,37.950408,060770001002,060770001004
